"Id_beroep";"Id_verb";"Beroep_letterlijk";"Beroep_vertaling";"Beroep_cat";"Gevangenis"
22163;22150;"ouvrier en lin";"Arbeider in de linnenindustrie";;"Gent"
22164;22151;"vannier";"Mandenmaker";;"Gent"
22165;22152;"cabaretiere";"Herbergier";;"Gent"
22166;22153;"courtier en bois";"Wisselagent hout";;"Gent"
22167;22154;"maquignon";"Koehanderlaar";;"Gent"
22168;22155;"tisserand";"Wever";;"Gent"
22169;22156;"ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
22170;22157;"marchand";"Handelaar";;"Gent"
22171;22158;"ouvrier agricole";"Landbouwwerker";;"Gent"
22172;22159;"menuisier";"Timmerman";;"Gent"
22173;22160;"commissionnaire";"Bode";;"Gent"
22174;22161;"journalier";"Dagloner";;"Gent"
22175;22162;"Ouvrier agricole";"Landbouwwerker";;"Gent"
22176;22163;"ouvrier agricole";"Landbouwwerker";;"Gent"
22177;22164;"journalier";"Dagloner";;"Gent"
22178;22165;"journalier";"Dagloner";;"Gent"
22179;22166;"terrassier";"Grondwerker";;"Gent"
22180;22167;"fileur";"Spinner";;"Gent"
22181;22168;"horloger";"Horlogemaker";;"Gent"
22182;22169;"chauffeur";"Chauffeur";;"Gent"
22183;22170;"forgeron";"Smid";;"Gent"
22184;22171;"plafonneur";"Stukadoor";;"Gent"
22185;22172;"Cocher";"Voerman";;"Gent"
22186;22173;"menagere";"Huisvrouw";;"Gent"
22187;22174;"journalier";"Dagloner";;"Gent"
22188;22175;"caberetier";"Herbergier";;"Gent"
22189;22176;"cultivateur";"Landbouwer";;"Gent"
22190;22177;"cabaretiere";"Herbergier";;"Gent"
22191;22178;"ouvrier agricole";"Landbouwwerker";;"Gent"
22192;22179;"batelier";"Binnenschipper";;"Gent"
22193;22180;"ouvrier macon";"Metser-arbeider";;"Gent"
22194;22181;"journaliere";"Dagloner";;"Gent"
22195;22182;"ouvrier macon";"Metser-arbeider";;"Gent"
22196;22183;"plafonneur";"Stukadoor";;"Gent"
22197;22184;"boucher";"Slager";;"Gent"
22198;22185;"boulanger";"Bakker";;"Gent"
22199;22186;"menagere";"Huisvrouw";;"Gent"
22200;22187;"journalier";"Dagloner";;"Gent"
22201;22188;"ecangueur";"Vlaszwingelaar";;"Gent"
22202;22189;"ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
22203;22190;"journalier";"Dagloner";;"Gent"
22204;22191;"journaliere";"Dagloner";;"Gent"
22205;22192;"menagere";"Huisvrouw";;"Gent"
22206;22193;"tisserand journalier";"Wever";;"Gent"
22207;22194;"ecangueur";"Vlaszwingelaar";;"Gent"
22208;22195;"journalier";"Dagloner";;"Gent"
22209;22196;"cocher";"Voerman";;"Gent"
22210;22197;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22211;22198;"ouvrier bassin";"Dokwerker";;"Gent"
22212;22199;"journaliere";"Dagloner";;"Gent"
22213;22200;"ajusteur";"Bankwerker";;"Gent"
22214;22201;"ouvrier agricole";"Landbouwwerker";;"Gent"
22215;22202;"marchand";"Handelaar";;"Gent"
22216;22203;"ouvrier agricole";"Landbouwwerker";;"Gent"
22217;22204;"tiserand";"Wever";;"Gent"
22218;22205;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22219;22206;"ouvrier bassin";"Dokwerker";;"Gent"
22220;22207;"journalier";"Dagloner";;"Gent"
22221;22208;"journalier";"Dagloner";;"Gent"
22222;22209;"domestique";"Bediende";;"Gent"
22223;22210;"menagere";"Huisvrouw";;"Gent"
22224;22211;"charretier";"Voerman";;"Gent"
22225;22212;"journalier";"Dagloner";;"Gent"
22226;22213;"cabaretiere";"Herbergier";;"Gent"
22227;22214;"marchand de lapin";"Konijnverkoper";;"Gent"
22228;22215;"ouvrier agricole";"Landbouwwerker";;"Gent"
22229;22216;"terrassier";"Grondwerker";;"Gent"
22230;22217;"voyageur de commerce";"Handelsreiziger";;"Gent"
22231;22218;"ouvrier agricole";"Landbouwwerker";;"Gent"
22232;22219;"macon";"Metser";;"Gent"
22233;22220;"ouvrier macon";"Metser-arbeider";;"Gent"
22234;22221;"couturiere";"Naaister";;"Gent"
22235;22222;"tailleur de pierres";"Kleermaker";;"Gent"
22236;22223;"tailleuse";"Kleermaakster";;"Gent"
22237;22224;"journalier";"Dagloner";;"Gent"
22238;22225;"journalier";"Dagloner";;"Gent"
22239;22226;"encadreur";"Lijstenmaker";;"Gent"
22240;22227;"ouvrier agricole";"Landbouwwerker";;"Gent"
22241;22228;"tisserand";"Wever";;"Gent"
22242;22229;"menuisier";"Timmerman";;"Gent"
22243;22230;"menagere";"Huisvrouw";;"Gent"
22244;22231;"ouvrier agricole";"Landbouwwerker";;"Gent"
22245;22232;"ouvrier agricole";"Landbouwwerker";;"Gent"
22246;22233;"jardinier";"Tuinman";;"Gent"
22247;22234;"journalier";"Dagloner";;"Gent"
22248;22235;"ouvrier macon";"Metser-arbeider";;"Gent"
22249;22236;"marchand de journalier";"Handelaar in kranten";;"Gent"
22250;22237;"peintre en batiments";"Schilder";;"Gent"
22251;22238;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22252;22239;"journaliere";"Dagloner";;"Gent"
22253;22240;"servante";"Dienstmeisje";;"Gent"
22254;22241;"marechal ferrant";"Hoefsmid";;"Gent"
22255;22242;"journalier";"Dagloner";;"Gent"
22256;22243;"journalier";"Dagloner";;"Gent"
22257;22244;"ouvrier agricole";"Landbouwwerker";;"Gent"
22258;22245;"journalier";"Dagloner";;"Gent"
22259;22246;"macon";"Metser";;"Gent"
22260;22247;"macon";"Metser";;"Gent"
22261;22248;"cabaretiere";"Herbergier";;"Gent"
22262;22249;"domestique";"Bediende";;"Gent"
22263;22250;"journalier";"Dagloner";;"Gent"
22264;22251;"journalier";"Dagloner";;"Gent"
22265;22252;"entrepreneur";"Ondernemer";;"Gent"
22266;22253;"forgeron";"Smid";;"Gent"
22267;22254;"menagere";"Huisvrouw";;"Gent"
22268;22255;"ouvrier macon";"Metser-arbeider";;"Gent"
22269;22256;"ouvrier agricole";"Landbouwwerker";;"Gent"
22270;22257;"ouvrier agricole";"Landbouwwerker";;"Gent"
22271;22258;"ouvrier agricole";"Landbouwwerker";;"Gent"
22272;22259;"plombier";"Loodgieter";;"Gent"
22273;22260;"journalier";"Dagloner";;"Gent"
22274;22261;"cabaretiere";"Herbergier";;"Gent"
22275;22262;"ouvrier agricole";"Landbouwwerker";;"Gent"
22276;22263;"garcon de cafe";"Ober";;"Gent"
22277;22264;"ouvrier agricole";"Landbouwwerker";;"Gent"
22278;22265;"vannier";"Mandenmaker";;"Gent"
22279;22266;"cabaretiere";"Herbergier";;"Gent"
22280;22267;"tonnelier";"Kuiper";;"Gent"
22281;22268;"menuisier";"Timmerman";;"Gent"
22282;22269;"ouvrier agricole";"Landbouwwerker";;"Gent"
22283;22270;"ouvrier agricole";"Landbouwwerker";;"Gent"
22284;22271;"domestique";"Bediende";;"Gent"
22285;22272;"briquetier";"Steenbakker";;"Gent"
22286;22273;"journalier";"Dagloner";;"Gent"
22287;22274;"ouvrier agricole";"Landbouwwerker";;"Gent"
22288;22275;"couturiere";"Naaister";;"Gent"
22289;22276;"journalier";"Dagloner";;"Gent"
22290;22277;"ecangueur";"Vlaszwingelaar";;"Gent"
22291;22278;"ouvrier pecheur";"Arbeider-visser";;"Gent"
22292;22279;"ouvrier bassin";"Dokwerker";;"Gent"
22293;22280;"journalier";"Dagloner";;"Gent"
22294;22281;"journalier";"Dagloner";;"Gent"
22295;22282;"journalier";"Dagloner";;"Gent"
22296;22283;"couturiere";"Naaister";;"Gent"
22297;22284;"couturiere";"Naaister";;"Gent"
22298;22285;"debardeur";"Havenarbeider";;"Gent"
22299;22286;"menagere";"Huisvrouw";;"Gent"
22300;22287;"marchand";"Handelaar";;"Gent"
22301;22288;"domestique";"Bediende";;"Gent"
22302;22289;"cocher";"Voerman";;"Gent"
22303;22290;"Marchand";"Handelaar";;"Gent"
22304;22291;"Blanchisseur";"Wasvrouw";;"Gent"
22305;22292;"macon";"Metser";;"Gent"
22306;22293;"menagere";"Huisvrouw";;"Gent"
22307;22294;"cabaretier";"Herbergier";;"Gent"
22308;22295;"vannier";"Mandenmaker";;"Gent"
22309;22296;"journalier";"Dagloner";;"Gent"
22310;22297;"ecangueur";"Vlaszwingelaar";;"Gent"
22311;22298;"tisserand";"Wever";;"Gent"
22312;22299;"ouvrier macon";"Metser-arbeider";;"Gent"
22313;22300;"journalier";"Dagloner";;"Gent"
22314;22301;"journalier";"Dagloner";;"Gent"
22315;22302;"Macon";"Metser";;"Gent"
22316;22303;"ouvrier cigarier";"Werknemer in de sigarenmakerij";;"Gent"
22317;22304;"menagere";"Huisvrouw";;"Gent"
22318;22305;"tisserand";"Wever";;"Gent"
22319;22306;"plombier";"Loodgieter";;"Gent"
22320;22307;"chauffeur";"Chauffeur";;"Gent"
22321;22308;"tailleur d'habits";"Kleermaker";;"Gent"
22322;22309;"journalier";"Dagloner";;"Gent"
22323;22311;"commissionnaire";"Bode";;"Gent"
22324;22312;"journalier";"Dagloner";;"Gent"
22325;22313;"macon";"Metser";;"Gent"
22326;22314;"ouvrier macon";"Metser-arbeider";;"Gent"
22327;22315;"Charretier";"Voerman";;"Gent"
22328;22316;"peintre";"Schilder";;"Gent"
22329;22317;"forgeron";"Smid";;"Gent"
22330;22318;"cabaretiere";"Herbergier";;"Gent"
22331;22319;"menuisier";"Timmerman";;"Gent"
22332;22320;"ouvrier agricole";"Landbouwwerker";;"Gent"
22333;22321;"charretier";"Voerman";;"Gent"
22334;22322;"ouvrier agricole";"Landbouwwerker";;"Gent"
22335;22323;"Terrassier";"Grondwerker";;"Gent"
22336;22324;"batelier";"Binnenschipper";;"Gent"
22337;22325;"forgeron";"Smid";;"Gent"
22338;22326;"tisserand";"Wever";;"Gent"
22339;22327;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22340;22328;"journalier";"Dagloner";;"Gent"
22341;22329;"commis en marchandises";"Klerk";;"Gent"
22342;22330;"ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
22343;22331;"journalier";"Dagloner";;"Gent"
22344;22333;"servante";"Dienstmeisje";;"Gent"
22345;22334;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22346;22335;"colporteur";"Straatventer";;"Gent"
22347;22336;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22348;22337;"tisserand";"Wever";;"Gent"
22349;22338;"macon";"Metser";;"Gent"
22350;22339;"journalier";"Dagloner";;"Gent"
22351;22340;"journalier";"Dagloner";;"Gent"
22352;22341;"scieur de long";"Schulper";;"Gent"
22353;22342;"tourneur en bois";"Houtdraaier";;"Gent"
22354;22343;"journalier";"Dagloner";;"Gent"
22355;22344;"menagere";"Huisvrouw";;"Gent"
22356;22345;"journalier";"Dagloner";;"Gent"
22357;22346;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22358;22347;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22359;22348;"cordonnier";"Schoenmaker";;"Gent"
22360;22349;"menuisier";"Timmerman";;"Gent"
22361;22350;"cocher";"Voerman";;"Gent"
22362;22351;"journalier";"Dagloner";;"Gent"
22363;22352;"ouvrier macon";"Metser-arbeider";;"Gent"
22364;22353;"mouleur";"Gietvormmaker";;"Gent"
22365;22354;"ouvrier bassin";"Dokwerker";;"Gent"
22366;22355;"macon";"Metser";;"Gent"
22367;22356;"journalier";"Dagloner";;"Gent"
22368;22357;"journalier";"Dagloner";;"Gent"
22369;22358;"ouvrier macon";"Metser-arbeider";;"Gent"
22370;22359;"cordonnier";"Schoenmaker";;"Gent"
22371;22360;"journalier";"Dagloner";;"Gent"
22372;22361;"ouvrier agricole";"Landbouwwerker";;"Gent"
22373;22362;"ouvrier agricole";"Landbouwwerker";;"Gent"
22374;22363;"prostituee";"Prostituee";;"Gent"
22375;22364;"ouvrier agricole";"Landbouwwerker";;"Gent"
22376;22365;"sabotier";"Klompenmaker";;"Gent"
22377;22366;"ouvrier agricole";"Landbouwwerker";;"Gent"
22378;22367;"ouvrier agricole";"Landbouwwerker";;"Gent"
22379;22368;"ouvrier agricole";"Landbouwwerker";;"Gent"
22380;22369;"ouvrier agricole";"Landbouwwerker";;"Gent"
22381;22370;"cordonnier";"Schoenmaker";;"Gent"
22382;22371;"tisserand";"Wever";;"Gent"
22383;22372;"macon";"Metser";;"Gent"
22384;22373;"ouvrier agricole";"Landbouwwerker";;"Gent"
22385;22374;"ouvrier agricole";"Landbouwwerker";;"Gent"
22386;22375;"colportier";"Straatventer";;"Gent"
22387;22376;"boucher";"Slager";;"Gent"
22388;22377;"marchand";"Handelaar";;"Gent"
22389;22378;"docteur en medecine";"Dokter in de geneeskunde";;"Gent"
22390;22379;"journalier";"Dagloner";;"Gent"
22391;22380;"ebeniste";"Meubelmaker";;"Gent"
22392;22381;"mecanicien";"Mekanieker";;"Gent"
22393;22382;"ouvrier agricole";"Landbouwwerker";;"Gent"
22394;22383;"journalier";"Dagloner";;"Gent"
22395;22384;"ouvrier agricole";"Landbouwwerker";;"Gent"
22396;22385;"ouvrier agricole";"Landbouwwerker";;"Gent"
22397;22386;"cordonnier";"Schoenmaker";;"Gent"
22398;22387;"cordonnier";"Schoenmaker";;"Gent"
22399;22388;"ouvrier agricole";"Landbouwwerker";;"Gent"
22400;22389;"journalier";"Dagloner";;"Gent"
22401;22390;"journalier";"Dagloner";;"Gent"
22402;22391;"marchand";"Handelaar";;"Gent"
22403;22392;"ouvrier macon";"Metser-arbeider";;"Gent"
22404;22393;"abatteur";"Slachter";;"Gent"
22405;22394;"tailleur d'habits";"Kleermaker";;"Gent"
22406;22395;"ouvrier agricole";"Landbouwwerker";;"Gent"
22407;22396;"ouvrier agricole";"Landbouwwerker";;"Gent"
22408;22397;"batelier";"Binnenschipper";;"Gent"
22409;22398;"macon";"Metser";;"Gent"
22410;22399;"ouvrier agricole";"Landbouwwerker";;"Gent"
22411;22400;"tailleur d'habits";"Kleermaker";;"Gent"
22412;22401;"macon";"Metser";;"Gent"
22413;22402;"couturiere";"Naaister";;"Gent"
22414;22403;"commissionnaire";"Bode";;"Gent"
22415;22404;"journalier";"Dagloner";;"Gent"
22416;22405;"journalier";"Dagloner";;"Gent"
22417;22406;"tisserand";"Wever";;"Gent"
22418;22407;"ouvrier de musicien ambulant";"Rondtrekkend muzikant";;"Gent"
22419;22408;"ouvrier macon";"Metser-arbeider";;"Gent"
22420;22409;"charretier";"Voerman";;"Gent"
22421;22410;"journalier";"Dagloner";;"Gent"
22422;22411;"forgeron";"Smid";;"Gent"
22423;22412;"marchand";"Handelaar";;"Gent"
22424;22413;"chauffeur";"Chauffeur";;"Gent"
22425;22414;"ouvrier bassin";"Dokwerker";;"Gent"
22426;22415;"ouvrier agricole";"Landbouwwerker";;"Gent"
22427;22416;"tisserand";"Wever";;"Gent"
22428;22417;"ouvrier orfevre";"Arbeider in een goudsmederij";;"Gent"
22429;22418;"tisserand";"Wever";;"Gent"
22430;22419;"batelier";"Binnenschipper";;"Gent"
22431;22420;"marchand de volaille";"Handelaar in gevogelte";;"Gent"
22432;22421;"menuisier";"Timmerman";;"Gent"
22433;22422;"ouvrier agricole";"Landbouwwerker";;"Gent"
22434;22423;"marchand";"Handelaar";;"Gent"
22435;22424;"ouvrier peintre en batiment";"Arbeider-schilder";;"Gent"
22436;22425;"ouvrier agricole";"Landbouwwerker";;"Gent"
22437;22426;"menagere";"Huisvrouw";;"Gent"
22438;22427;"cordonnier";"Schoenmaker";;"Gent"
22439;22428;"journalier";"Dagloner";;"Gent"
22440;22429;"cultivateur";"Landbouwer";;"Gent"
22441;22430;"ouvrier agricole";"Landbouwwerker";;"Gent"
22442;22431;"Debardeur";"Havenarbeider";;"Gent"
22443;22432;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22444;22433;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22445;22434;"tisserand";"Wever";;"Gent"
22446;22435;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22447;22436;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22448;22437;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22449;22438;"journalier";"Dagloner";;"Gent"
22450;22439;"journalier";"Dagloner";;"Gent"
22451;22440;"ouvrier agricole";"Landbouwwerker";;"Gent"
22452;22441;"ouvrier agricole";"Landbouwwerker";;"Gent"
22453;22442;"macon";"Metser";;"Gent"
22454;22443;"peintre";"Schilder";;"Gent"
22455;22444;"ecangueur";"Vlaszwingelaar";;"Gent"
22456;22445;"forgeron";"Smid";;"Gent"
22457;22446;"ouvrier agricole";"Landbouwwerker";;"Gent"
22458;22447;"journalier";"Dagloner";;"Gent"
22459;22448;"ouvrier agricole";"Landbouwwerker";;"Gent"
22460;22449;"ouvrier agricole";"Landbouwwerker";;"Gent"
22461;22450;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22462;22451;"abatteur";"Slachter";;"Gent"
22463;22452;"ouvrier agricole";"Landbouwwerker";;"Gent"
22464;22453;"ouvrier macon";"Metser-arbeider";;"Gent"
22465;22454;"terrassier";"Grondwerker";;"Gent"
22466;22455;"boucher";"Slager";;"Gent"
22467;22456;"pecheur";"Visser";;"Gent"
22468;22457;"ouvrier macon";"Metser-arbeider";;"Gent"
22469;22458;"journaliere";"Dagloner";;"Gent"
22470;22460;"journalier";"Dagloner";;"Gent"
22471;22461;"macon";"Metser";;"Gent"
22472;22462;"ouvrier macon";"Metser-arbeider";;"Gent"
22473;22463;"voyageur de commerce";"Handelsreiziger";;"Gent"
22474;22464;"menagere";"Huisvrouw";;"Gent"
22475;22465;"menagere";"Huisvrouw";;"Gent"
22476;22466;"cabaretiere";"Herbergier";;"Gent"
22477;22467;"ouvrier agricole";"Landbouwwerker";;"Gent"
22478;22468;"magasinier";"Winkelier";;"Gent"
22479;22469;"ouvrier cigarier";"Werknemer in de sigarenmakerij";;"Gent"
22480;22470;"scieur de long";"Schulper";;"Gent"
22481;22471;"ouvrier agricole";"Landbouwwerker";;"Gent"
22482;22472;"ouvrier agricole";"Landbouwwerker";;"Gent"
22483;22473;"journalier";"Dagloner";;"Gent"
22484;22474;"ouvrier charretier";"Arbeider-Voerman";;"Gent"
22485;22475;"sabotier";"Klompenmaker";;"Gent"
22486;22476;"ouvrier bassin";"Dokwerker";;"Gent"
22487;22477;"chauffeur";"Chauffeur";;"Gent"
22488;22478;"journalier";"Dagloner";;"Gent"
22489;22479;"journalier";"Dagloner";;"Gent"
22490;22480;"peintre en batiments";"Schilder";;"Gent"
22491;22481;"sabotier";"Klompenmaker";;"Gent"
22492;22482;"tailleur d'habits";"Kleermaker";;"Gent"
22493;22483;"matelot";"Matroos";;"Gent"
22494;22484;"journaliere";"Dagloner";;"Gent"
22495;22485;"briquetier";"Steenbakker";;"Gent"
22496;22486;"tisserand";"Wever";;"Gent"
22497;22487;"Scieur de long";"Schulper";;"Gent"
22498;22488;"journalier";"Dagloner";;"Gent"
22499;22489;"ouvrier agricole";"Landbouwwerker";;"Gent"
22500;22490;"ouvrier agricole";"Landbouwwerker";;"Gent"
22501;22491;"tisserand";"Wever";;"Gent"
22502;22492;"marchand de fruits";"Handelaar in fruit";;"Gent"
22503;22493;"menagere";"Huisvrouw";;"Gent"
22504;22494;"charretier";"Voerman";;"Gent"
22505;22495;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22506;22496;"haleur de bateaux";"Loods";;"Gent"
22507;22497;"cocher";"Voerman";;"Gent"
22508;22498;"debardeur";"Havenarbeider";;"Gent"
22509;22499;"journalier";"Dagloner";;"Gent"
22510;22500;"journalier";"Dagloner";;"Gent"
22511;22501;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22512;22502;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22513;22503;"ouvrier plombier";"Arbeider-Loodgieter";;"Gent"
22514;22504;"vacher";"Koeherder";;"Gent"
22515;22505;"vitrier";"Glazenmaker";;"Gent"
22516;22506;"journalier";"Dagloner";;"Gent"
22517;22507;"ouvrier macon";"Metser-arbeider";;"Gent"
22518;22508;"journalier";"Dagloner";;"Gent"
22519;22509;"journalier";"Dagloner";;"Gent"
22520;22510;"ajusteur";"Bankwerker";;"Gent"
22521;22511;"tisserand";"Wever";;"Gent"
22522;22512;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22523;22513;"journalier";"Dagloner";;"Gent"
22524;22514;"journalier";"Dagloner";;"Gent"
22525;22515;"colporteur";"Straatventer";;"Gent"
22526;22516;"colporteur";"Straatventer";;"Gent"
22527;22517;"Servante";"Dienstmeisje";;"Gent"
22528;22518;"Scieur de long";"Schulper";;"Gent"
22529;22519;"macon";"Metser";;"Gent"
22530;22520;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22531;22521;"colporteur";"Straatventer";;"Gent"
22532;22522;"relieur";"Boekbinder";;"Gent"
22533;22523;"ouvrier agricole";"Landbouwwerker";;"Gent"
22534;22524;"colporteur";"Straatventer";;"Gent"
22535;22525;"tisserand";"Wever";;"Gent"
22536;22526;"terrassier";"Grondwerker";;"Gent"
22537;22527;"marchand de chiffons";"Handelaar in stoffen";;"Gent"
22538;22528;"garcon abatteur";"Slagersknecht";;"Gent"
22539;22529;"ouvrier peintre";"Arbeider-schilder";;"Gent"
22540;22530;"ouvrier tailleur";"Werknemer in de kleermakerij";;"Gent"
22541;22531;"menuisier";"Timmerman";;"Gent"
22542;22532;"journalier";"Dagloner";;"Gent"
22543;22533;"commissionnaire";"Bode";;"Gent"
22544;22534;"voyageur";"Reiziger";;"Gent"
22545;22535;"colporteur";"Straatventer";;"Gent"
22546;22536;"journalier";"Dagloner";;"Gent"
22547;22537;"ouvrier agricole";"Landbouwwerker";;"Gent"
22548;22538;"tisserand";"Wever";;"Gent"
22549;22539;"journalier";"Dagloner";;"Gent"
22550;22540;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
22551;22541;"Charretier";"Voerman";;"Gent"
22552;22542;"journalier";"Dagloner";;"Gent"
22553;22543;"magasinier";"Winkelier";;"Gent"
22554;22544;"macon";"Metser";;"Gent"
22555;22545;"menagere";"Huisvrouw";;"Gent"
22556;22546;"journalier";"Dagloner";;"Gent"
22557;22547;"ouvriere";"Arbeidster";;"Gent"
22558;22548;"ouvrier agricole";"Landbouwwerker";;"Gent"
22559;22549;"ouvrier macon";"Metser-arbeider";;"Gent"
22560;22550;"cultivateur";"Landbouwer";;"Gent"
22561;22551;"ouvrier macon";"Metser-arbeider";;"Gent"
22562;22552;"scieur";"Houtzager";;"Gent"
22563;22553;"macon";"Metser";;"Gent"
22564;22554;"tisserand";"Wever";;"Gent"
22565;22555;"journalier";"Dagloner";;"Gent"
22566;22556;"journaliere";"Dagloner";;"Gent"
22567;22557;"ouvrier";"Arbeider";;"Gent"
22568;22558;"scieur";"Houtzager";;"Gent"
22569;22559;"journalier";"Dagloner";;"Gent"
22570;22560;"journalier";"Dagloner";;"Gent"
22571;22561;"employe";"Werknemer";;"Gent"
22572;22562;"Journalier";"Dagloner";;"Gent"
22573;22563;"journalier";"Dagloner";;"Gent"
22574;22564;"tailleuse";"Kleermaakster";;"Gent"
22575;22565;"ouvrier";"Arbeider";;"Gent"
22576;22566;"journalier";"Dagloner";;"Gent"
22577;22567;"tannier";"Leerlooier";;"Gent"
22578;22568;"menagere";"Huisvrouw";;"Gent"
22579;22569;"ouvrier";"Arbeider";;"Gent"
22580;22570;"menagere";"Huisvrouw";;"Gent"
22581;22571;"jardinier";"Tuinman";;"Gent"
22582;22572;"peintre";"Schilder";;"Gent"
22583;22573;"Tapissier";"Stofeerder";;"Gent"
22584;22574;"meunier";"Molenaar";;"Gent"
22585;22575;"batelier";"Binnenschipper";;"Gent"
22586;22576;"tailleur de pierre";"Kleermaker";;"Gent"
22587;22577;"brossier";"Borstelmaker";;"Gent"
22588;22578;"domestique";"Bediende";;"Gent"
22589;22579;"tisserand";"Wever";;"Gent"
22590;22580;"cultivateur";"Landbouwer";;"Gent"
22591;22581;"colporteur";"Straatventer";;"Gent"
22592;22582;"ouvrier";"Arbeider";;"Gent"
