"Id_geboorteplaats";"Id_verbl";"Plaatsnaam_letterlijk";"Plaatsnaam_vertaling";"Gevangenis"
25289;25343;;"Gent";"Gent"
25290;25344;;"Dikkelvenne";"Gent"
25291;25345;"Velainne (Hainaut)";"Velaines";"Gent"
25292;25346;;"Gent";"Gent"
25293;25347;;"Destelbergen";"Gent"
25294;25348;;"Zomergem";"Gent"
25295;25349;"Exaerde";"Eksaarde";"Gent"
25296;25350;"St antheliner";"Sint-Antelinks";"Gent"
25297;25351;;"Merelbeke";"Gent"
25298;25352;;"Eine";"Gent"
25299;25353;"Huysse";"Huise";"Gent"
25300;25354;"Munte";"Munte";"Gent"
25301;25355;;"Gent";"Gent"
25302;25356;;"Blankenberge";"Gent"
25303;25357;;"Oostnieuwkerke";"Gent"
25304;25358;;"Assenede";"Gent"
25305;25359;"Huyse";"Huise";"Gent"
25306;25360;;"Gent";"Gent"
25307;25361;"Tournai";"Doornik";"Gent"
25308;25362;;"Gent";"Gent"
25309;25363;;"Nazareth";"Gent"
25310;25364;"Esselgem";"Ettelgem";"Gent"
25311;25365;;"Gent";"Gent"
25312;25366;;"Oostakker";"Gent"
25313;25367;"Malines";"Mechelen";"Gent"
25314;25368;;"Heusden";"Gent"
25315;25369;;"Mariakerke (Gent)";"Gent"
25316;25370;;"Gent";"Gent"
25317;25371;;"Sleidinge";"Gent"
25318;25372;;"Gent";"Gent"
25319;25373;;"Vinderhoute";"Gent"
25320;25374;;"Gent";"Gent"
25321;25375;;"Gent";"Gent"
25322;25376;;"Lembeke";"Gent"
25323;25377;;"Gent";"Gent"
25324;25378;;"Gent";"Gent"
25325;25379;;"Gent";"Gent"
25326;25380;;"Maldegem";"Gent"
25327;25381;;"Brussel";"Gent"
25328;25382;"Oss";"Nederland";"Gent"
25329;25383;;"Lokeren";"Gent"
25330;25384;"Schelderoode";"Schelderode";"Gent"
25331;25385;"Scheldewindeke";"Scheldewindeke";"Gent"
25332;25386;;"Ledegem";"Gent"
25333;25387;"Hoonsbeeck (Brussel)";"Onbekend";"Gent"
25334;25388;;"Gent";"Gent"
25335;25389;"Roubaix";"Frankrijk";"Gent"
25336;25390;;"Waarschoot";"Gent"
25337;25391;;"Deinze";"Gent"
25338;25392;;"Balegem";"Gent"
25339;25393;;"Adegem";"Gent"
25340;25394;;"Gent";"Gent"
25341;25395;;"Gent";"Gent"
25342;25396;;"Ledeberg";"Gent"
25343;25397;;"Gent";"Gent"
25344;25398;;"Veurne";"Gent"
25345;25399;"Mont St Amand";"Sint-Amandsberg";"Gent"
25346;25400;"Boucle St Blaise";"Sint-Blasius-Boekel";"Gent"
25347;25401;;"Gent";"Gent"
25348;25402;;"Gent";"Gent"
25349;25403;;"Zingem";"Gent"
25350;25404;;"Oudenaarde";"Gent"
25351;25405;"Hyseghem";"Huizingen";"Gent"
25352;25406;;"Brugge";"Gent"
25353;25407;;"Gent";"Gent"
25354;25408;;"Waasmunster";"Gent"
25355;25409;;"Landskouter";"Gent"
25356;25410;;"Gent";"Gent"
25357;25411;;"Mariakerke (Gent)";"Gent"
25358;25412;;"Ursel";"Gent"
25359;25413;;"Nazereth";"Gent"
25360;25414;;"Gent";"Gent"
25361;25415;;"Gent";"Gent"
25362;25416;;"Adegem";"Gent"
25363;25417;;"Meigem";"Gent"
25364;25418;;"Gent";"Gent"
25365;25419;;"Gent";"Gent"
25366;25420;;"Ledeberg";"Gent"
25367;25421;"Tamise";"Temse";"Gent"
25368;25422;;"Dentergem";"Gent"
25369;25423;;"Ursel";"Gent"
25370;25424;;"Aalter";"Gent"
25371;25425;;"Gent";"Gent"
25372;25426;"St Regols de baegenis";"Baugnies";"Gent"
25373;25427;"Mont St Amand";"Sint-Amandsberg";"Gent"
25374;25428;"Vechtem";"Onbekend";"Gent"
25375;25429;;"Gent";"Gent"
25376;25430;;"Gent";"Gent"
25377;25431;;"Bellem";"Gent"
25378;25432;;"Lovendegem";"Gent"
25379;25433;;"Lotenhulle";"Gent"
25380;25434;;"Appelterre";"Gent"
25381;25435;;"Brugge";"Gent"
25382;25436;"Saint Denis";"Sint-Denijs-Westrem";"Gent"
25383;25437;;"Baaigem";"Gent"
25384;25438;;"Drongen";"Gent"
25385;25439;;"Nazareth";"Gent"
25386;25440;;"Zwijnaarde";"Gent"
25387;25441;"Oss";"Nederland";"Gent"
25388;25442;;"Schaarbeek";"Gent"
25389;25443;"Templeuse";"Templeuve";"Gent"
25390;25444;;"Gent";"Gent"
25391;25445;;"Deinze";"Gent"
25392;25446;;"Poperinge";"Gent"
25393;25447;;"Gent";"Gent"
25394;25448;;"Vinderhoute";"Gent"
25395;25449;;"Gent";"Gent"
25396;25450;"Saint Andre";"Sint-Andries";"Gent"
25397;25451;;"Gent";"Gent"
25398;25452;;"Gent";"Gent"
25399;25453;;"Landegem";"Gent"
25400;25454;;"Lochristi";"Gent"
25401;25455;;"Lochristi";"Gent"
25402;25456;;"Petegem (Deinze)";"Gent"
25403;25457;;"Mariakerke (Gent)";"Gent"
26370;26436;;"Wachtebeke";"Gent"
26371;26437;;"Wachtebeke";"Gent"
26372;26438;;"Aalst";"Gent"
26373;26439;;"Wachtebeke";"Gent"
26374;26440;"Bouchoute";"Boekhoute";"Gent"
26375;26441;;"Kaprijke";"Gent"
26376;26442;;"Bassevelde";"Gent"
26377;26443;;"Watervliet";"Gent"
26378;26444;;"Dikkelvenne";"Gent"
26379;26445;;"Evergem";"Gent"
26380;26446;"Bouchaute";"Boekhoute";"Gent"
26381;26447;;"Nederbrakel";"Gent"
26382;26448;;"Maldegem";"Gent"
26383;26449;;"Moerbeke";"Gent"
26384;26450;;"Zomergem";"Gent"
26385;26451;"Waterland Oudegem";"Waterland-Oudeman";"Gent"
26386;26452;;"Gent";"Gent"
26387;26453;;"Balegem";"Gent"
26388;26454;;"Gent";"Gent"
26389;26455;;"Gent";"Gent"
26390;26456;;"Gent";"Gent"
26391;26457;;"Huysse";"Gent"
26392;26458;"Oost Eeklo";"Oosteeklo";"Gent"
26393;26459;"Bouchaute";"Boekhoute";"Gent"
26394;26460;"Meerendre";"Merendree";"Gent"
26395;26461;"Meerendre";"Merendree";"Gent"
26396;26462;;"Nazareth";"Gent"
26397;26463;;"Wachtebeke";"Gent"
26398;26464;;"Oostakker";"Gent"
26399;26465;;"Nazareth";"Gent"
26400;26466;"Moex (Hainaut)";"Onbekend";"Gent"
26401;26467;;"Ertvelde";"Gent"
26402;26468;;"Zelzate";"Gent"
26403;26469;;"Zelzate";"Gent"
26404;26470;;"Zelzate";"Gent"
26405;26471;;"Zelzate";"Gent"
26406;26472;;"Knesselare";"Gent"
26407;26473;"Oost Winkel";"Oostwinkel";"Gent"
26408;26474;;"Gent";"Gent"
26409;26475;;"Petegem (Deinze)";"Gent"
26410;26476;;"Markegem";"Gent"
26411;26477;;"Zomergem";"Gent"
26412;26478;;"Eeklo";"Gent"
26413;26479;;"Bassevelde";"Gent"
26414;26480;;"Maldegem";"Gent"
26415;26481;;"Maldegem";"Gent"
26416;26482;;"Maldegem";"Gent"
26417;26483;;"Maldegem";"Gent"
26418;26484;;"Ruiselede";"Gent"
26419;26485;;"Eeklo";"Gent"
26420;26486;;"Eeklo";"Gent"
26421;26487;;"Gent";"Gent"
26422;26488;"Poulaethem";"Paulatem";"Gent"
26423;26489;;"Zomergem";"Gent"
26424;26490;;"Zomergem";"Gent"
26425;26491;;"Lotenhulle";"Gent"
26426;26492;;"Gent";"Gent"
26427;26493;;"Assenede";"Gent"
26428;26494;;"Nazareth";"Gent"
26429;26495;;"Destelbergen";"Gent"
26430;26496;;"Destelbergen";"Gent"
26431;26497;;"Desteldonk";"Gent"
26432;26498;;"Knesselare";"Gent"
26433;26499;"Sint Laurent";"Sint-Laureins";"Gent"
26434;26500;"Huysse";"Huise";"Gent"
26435;26501;;"Deurle";"Gent"
26436;26502;;"Melle";"Gent"
26437;26503;;"Melle";"Gent"
26438;26504;;"Dendermonde";"Gent"
26439;26505;;"Merelbeke";"Gent"
26440;26506;;"Merelbeke";"Gent"
26441;26507;;"Merelbeke";"Gent"
26442;26508;;"Gent";"Gent"
26443;26509;;"Lochristi";"Gent"
26444;26510;"Roxem";"Roksem";"Gent"
26445;26511;"Meerendre";"Merendree";"Gent"
26446;26512;;"Merelbeke";"Gent"
26447;26513;;"Maldegem";"Gent"
26448;26514;;"Knesselare";"Gent"
26449;26515;;"Knesselare";"Gent"
26450;26516;;"Knesselare";"Gent"
26451;26517;"Gijsenzele";"Gijzenzele";"Gent"
26452;26518;;"Landskouter";"Gent"
25404;25458;;"Deinze";"Gent"
25405;25459;"Arlon";"Aarlen";"Gent"
25406;25460;;"Knesselare";"Gent"
25407;25461;;"Sint-Niklaas";"Gent"
25408;25462;"Massemen Westrem";"Massemen-Westrem";"Gent"
25409;25463;"Haarlem";"Nederland";"Gent"
25410;25464;;"Brugge";"Gent"
25411;25465;;"Lochristi";"Gent"
25412;25466;;"Astene";"Gent"
25413;25467;"Ronsele";"Ronsele";"Gent"
25414;25468;;"Gent";"Gent"
25415;25469;;"Gent";"Gent"
25416;25470;;"Gavere";"Gent"
25417;25471;;"Ukkel";"Gent"
25418;25472;;"Brugge";"Gent"
25419;25473;;"Gent";"Gent"
25420;25474;;"Brugge";"Gent"
25421;25475;;"Zwijnaarde";"Gent"
25422;25476;;"Oostende";"Gent"
25423;25477;;"Stabroek";"Gent"
25424;25478;;"Gent";"Gent"
25425;25479;;"Gent";"Gent"
25426;25480;;"Sleidinge";"Gent"
25427;25481;;"Gent";"Gent"
25428;25482;;"Nazareth";"Gent"
25429;25483;;"Leke";"Gent"
25430;25484;;"Gent";"Gent"
25431;25485;;"Evergem";"Gent"
25432;25486;"Mont St Amand";"Sint-Amandsberg";"Gent"
25433;25487;"Exaerde";"Eksaarde";"Gent"
25434;25488;"Seneffe (Hainaut)";"Seneffe";"Gent"
25435;25489;"Maseyck";"Maaseik";"Gent"
25436;25490;;"Gent";"Gent"
25437;25491;"Terneuzen";"Nederland";"Gent"
25438;25492;;"Gent";"Gent"
25439;25493;;"Gent";"Gent"
25440;25494;"Boucle St Blaise";"Sint-Blasius-Boekel";"Gent"
25441;25495;;"Gent";"Gent"
25442;25496;;"Gent";"Gent"
25443;25497;;"Aalter";"Gent"
25444;25498;"Horrues (Hainaut)";"Horrues";"Gent"
25445;25499;;"Gent";"Gent"
25446;25500;"Huysse";"Huise";"Gent"
25447;25501;;"Gent";"Gent"
25448;25502;;"Gent";"Gent"
25449;25503;;"Moerzeke";"Gent"
25450;25504;"Tournai";"Doornik";"Gent"
25451;25505;;"Gent";"Gent"
25452;25506;;"Gent";"Gent"
25453;25507;;"Oostakker";"Gent"
25454;25508;;"Gent";"Gent"
25455;25509;;"Menen";"Gent"
25456;25510;;"Gent";"Gent"
25457;25511;;"Gent";"Gent"
25458;25512;;"Varsenare";"Gent"
25459;25513;;"Zomergem";"Gent"
25460;25514;;"Gent";"Gent"
25461;25515;;"Gent";"Gent"
25462;25516;;"Ledeberg";"Gent"
25463;25517;"Lardes";"Onbekend";"Gent"
25464;25518;;"Gent";"Gent"
25465;25519;;"Ursel";"Gent"
25466;25520;;"Gent";"Gent"
25467;25521;;"Asper";"Gent"
25468;25522;"Safferlaere";"Zaffelare";"Gent"
25469;25523;;"Ledeberg";"Gent"
25470;25524;;"Gent";"Gent"
25471;25525;"Tamise";"Temse";"Gent"
25472;25526;"Charleroi";"Charleroi";"Gent"
25473;25527;;"Zomergem";"Gent"
25474;25528;;"Gent";"Gent"
25475;25529;;"Gent";"Gent"
25476;25530;;"Gent";"Gent"
25477;25531;;"Ledeberg";"Gent"
25478;25532;;"Pruisen";"Gent"
25479;25533;"St Laurent";"Frankrijk";"Gent"
25480;25534;;"Deinze";"Gent"
25481;25535;;"Lotenhulle";"Gent"
25482;25536;;"Evergem";"Gent"
25483;25537;;"Gent";"Gent"
25484;25538;;"Gent";"Gent"
25485;25539;"Roubaix";"Frankrijk";"Gent"
25486;25540;"Lede (Hollande)";"Nederland";"Gent"
25487;25541;;"Waasmunster";"Gent"
25488;25542;"St Laurens";"Frankrijk";"Gent"
25489;25543;;"Lembeke";"Gent"
25490;25544;;"Eeklo";"Gent"
25491;25545;;"Gontrode";"Gent"
25492;25546;"Cluysen";"Kluizen";"Gent"
25493;25547;"Huysse";"Huise";"Gent"
25494;25548;;"Deurle";"Gent"
25495;25549;;"Dikkelvenne";"Gent"
25496;25550;;"Brussel";"Gent"
25497;25551;;"Gent";"Gent"
25498;25552;"Segelsem";"Zegelsem";"Gent"
25499;25553;;"Gent";"Gent"
25500;25554;"Tirlemont";"Tienen";"Gent"
25501;25555;;"Gent";"Gent"
25502;25556;;"Lovendegem";"Gent"
25503;25557;;"Gent";"Gent"
25504;25558;;"Gent";"Gent"
25505;25559;;"Ertvelde";"Gent"
25506;25560;;"Gent";"Gent"
25507;25561;"Boucle St Blaise";"Sint-Blasius-Boekel";"Gent"
25508;25562;;"Gent";"Gent"
25509;25563;;"Tielt";"Gent"
25510;25564;"Mullem";"Mullem";"Gent"
25511;25565;;"Nazareth";"Gent"
25512;25566;;"Laarne";"Gent"
25513;25567;;"Nevele";"Gent"
25514;25568;;"Eksaarde";"Gent"
25515;25569;;"Kortrijk";"Gent"
25516;25570;;"Gent";"Gent"
25517;25571;;"Gent";"Gent"
25518;25572;;"Gent";"Gent"
25519;25573;"Heusse";"Frankrijk";"Gent"
25520;25574;;"Knesselare";"Gent"
25521;25575;;"Gent";"Gent"
25522;25576;;"Gent";"Gent"
25523;25577;;"Gits";"Gent"
25524;25578;"Erondegem";"Erondegem";"Gent"
25525;25579;;"Brugge";"Gent"
25526;25580;;"Gent";"Gent"
25527;25581;;"Gent";"Gent"
25528;25582;;"Gent";"Gent"
25529;25583;;"Lovendegem";"Gent"
25530;25584;;"Gent";"Gent"
25531;25585;;"Zomergem";"Gent"
25532;25586;;"Gent";"Gent"
25533;25587;"Steenhuyze";"Steenhuize";"Gent"
25534;25588;;"Oosterzele";"Gent"
25535;25589;;"Assenede";"Gent"
25536;25590;;"Gent";"Gent"
25537;25591;;"Gent";"Gent"
25538;25592;;"Wakken";"Gent"
25539;25593;;"Gent";"Gent"
25540;25594;;"Gent";"Gent"
25541;25595;;"Wachtebeke";"Gent"
25542;25596;;"Gent";"Gent"
25543;25597;"Laetem St Martin";"Sint-Martens-Latem";"Gent"
25544;25598;;"Evergem";"Gent"
25545;25599;;"Middelburg";"Gent"
25546;25600;;"Gent";"Gent"
25547;25601;"Nedereename";"Nederename";"Gent"
25548;25602;;"Klerken";"Gent"
25549;25603;;"Gent";"Gent"
25550;25604;;"Gent";"Gent"
25551;25605;;"Koolskerke";"Gent"
25552;25606;;"Gullegem";"Gent"
25553;25607;;"Vinkt";"Gent"
25554;25608;;"Gent";"Gent"
25555;25609;"Looz (Limburg)";"Onbekend";"Gent"
25556;25610;;"Mariakerke (Gent)";"Gent"
25557;25611;;"Gent";"Gent"
25558;25612;"Tamise";"Temse";"Gent"
25559;25613;;"Balegem";"Gent"
25560;25614;;"Zande";"Gent"
25561;25615;;"Gent";"Gent"
25562;25616;;"Gent";"Gent"
25563;25617;;"Gent";"Gent"
25564;25618;;"Zevergem";"Gent"
25565;25619;"Wazemme";"Frankrijk";"Gent"
25566;25620;;"Zomergem";"Gent"
25567;25621;;"Zwijnaarde";"Gent"
25568;25622;;"Winkel";"Gent"
25569;25623;"Leerne";"Sint Martens-Leerne";"Gent"
25570;25624;;"Gent";"Gent"
25571;25625;;"Gent";"Gent"
25572;25626;"Heusse";"Frankrijk";"Gent"
25573;25627;"Juvegne";"Frankrijk";"Gent"
25574;25628;;"Gent";"Gent"
25575;25629;;"Diest";"Gent"
25576;25630;;"Gent";"Gent"
25577;25631;;"Brussel";"Gent"
25578;25632;;"Petegem (Deinze)";"Gent"
25579;25633;;"Gent";"Gent"
25580;25634;;"Gent";"Gent"
25581;25635;;"Gent";"Gent"
25582;25636;;"Dentergem";"Gent"
25583;25637;;"Gent";"Gent"
25584;25638;;"Gent";"Gent"
25585;25639;;"Gent";"Gent"
25586;25640;;"Gent";"Gent"
25587;25641;;"Brugge";"Gent"
25588;25642;;"Kortrijk";"Gent"
25589;25643;;"Assenede";"Gent"
25590;25644;"Celles (Hainaut)";"Celles";"Gent"
25591;25645;"Ixelles";"Elsene";"Gent"
25592;25646;;"Gent";"Gent"
25593;25647;;"Scheldewindeke";"Gent"
25594;25648;;"Nokere";"Gent"
25595;25649;;"Nokere";"Gent"
25596;25650;;"Herzele";"Gent"
25597;25651;"Letterhautem";"Letterhoutem";"Gent"
25598;25652;;"Evergem";"Gent"
25599;25653;;"Wilsbeke";"Gent"
25600;25654;;"Bassevelde";"Gent"
25601;25655;;"Lovendegem";"Gent"
25602;25656;"St Laurent";"Frankrijk";"Gent"
25603;25657;;"Gent";"Gent"
25604;25658;;"Zelzate";"Gent"
25605;25659;;"Brugge";"Gent"
25606;25663;;"Nazareth";"Gent"
25607;25664;;"Gent";"Gent"
25608;25665;;"Astene";"Gent"
25609;25666;;"Gent";"Gent"
25610;25667;;"Oosterzele";"Gent"
25611;25668;;"Maldegem";"Gent"
25612;25669;;"Gent";"Gent"
25613;25670;;"Gent";"Gent"
25614;25671;;"Astene";"Gent"
25615;25672;;"Wakken";"Gent"
25616;25673;"St Denys";"Sint-Denijs";"Gent"
25617;25674;;"Sinaai";"Gent"
25618;25675;;"Nevele";"Gent"
25619;25676;;"Beveren";"Gent"
25620;25677;;"Melle";"Gent"
25621;25678;;"Bassevelde";"Gent"
25622;25679;;"Lochristi";"Gent"
25623;25680;"Sladey";"Onbekend";"Gent"
25624;25681;"Gilly (Hainaut)";"Gilly";"Gent"
25625;25682;"Letterhautem";"Letterhoutem";"Gent"
25626;25683;;"Knesselare";"Gent"
25627;25687;;"Lokeren";"Gent"
25628;25688;;"Gent";"Gent"
25629;25689;;"Wakken";"Gent"
25630;25690;;"Kruishoutem";"Gent"
25631;25691;;"Gent";"Gent"
25632;25692;;"Erembodegem";"Gent"
25633;25693;"Dison";"Dison";"Gent"
25634;25694;;"Zwijnaarde";"Gent"
25635;25695;;"Nevele";"Gent"
25636;25696;;"Knesselare";"Gent"
25637;25697;;"Oudenaarde";"Gent"
25638;25698;"Haarlem";"Nederland";"Gent"
25639;25699;;"Gent";"Gent"
25640;25700;;"Gent";"Gent"
25641;25701;;"Gent";"Gent"
25642;25702;;"Ledeberg";"Gent"
25643;25703;"Huysse";"Huise";"Gent"
25644;25704;;"Bassevelde";"Gent"
25645;25705;;"Asper";"Gent"
25646;25706;;"Gent";"Gent"
25647;25707;;"Gent";"Gent"
25648;25708;;"Gent";"Gent"
25649;25709;;"Gent";"Gent"
25650;25710;;"Gent";"Gent"
25651;25711;;"Evergem";"Gent"
25652;25712;;"Gent";"Gent"
25653;25713;;"Diksmuide";"Gent"
25654;25714;;"Brugge";"Gent"
25655;25715;;"Oostakker";"Gent"
25656;25716;;"Ledegem";"Gent"
25657;25717;;"Wachtebeke";"Gent"
25658;25718;;"Gent";"Gent"
25659;25719;;"Wachtebeke";"Gent"
25660;25720;;"Sleidinge";"Gent"
25661;25721;;"Nazareth";"Gent"
25662;25722;;"Gent";"Gent"
25663;25723;"Schoondyck";"Nederland";"Gent"
25664;25724;;"Gent";"Gent"
25665;25725;;"Oostakker";"Gent"
25666;25726;;"Melle";"Gent"
25667;25727;;"Nazareth";"Gent"
25668;25728;;"Roeselare";"Gent"
25669;25729;"Maerke-Kerkhem";"Maarke-Kerkem";"Gent"
25670;25730;;"Aalter";"Gent"
25671;25731;;"Lochristi";"Gent"
25672;25732;;"Overmeire";"Gent"
25673;25733;;"Gent";"Gent"
25674;25734;;"Gent";"Gent"
25675;25735;"Jodegnie";"Frankrijk";"Gent"
25676;25736;;"Wondelgem";"Gent"
25677;25737;;"Vlierzele";"Gent"
25678;25738;"Saffelare";"Zaffelare";"Gent"
25679;25739;;"Ertvelde";"Gent"
25680;25740;;"Gent";"Gent"
25681;25741;;"Gent";"Gent"
25682;25742;;"Deinze";"Gent"
25683;25743;;"Lochristi";"Gent"
25684;25744;;"Ertvelde";"Gent"
25685;25745;;"Gent";"Gent"
25686;25746;;"Mariakerke (Gent)";"Gent"
25687;25747;;"Wetteren";"Gent"
25688;25748;;"Kortrijk";"Gent"
25689;25749;;"Elsene";"Gent"
25690;25750;;"Hofstade";"Gent"
25691;25751;;"Gent";"Gent"
25692;25752;;"Assenede";"Gent"
25693;25753;;"Gent";"Gent"
25694;25754;;"Bottelare";"Gent"
25695;25755;;"Gent";"Gent"
25696;25756;;"Gent";"Gent"
25697;25757;;"Gent";"Gent"
25698;25758;"Rotterdam";"Nederland";"Gent"
25699;25759;;"Deinze";"Gent"
25700;25760;;"Gent";"Gent"
25701;25761;;"Charleroi";"Gent"
25702;25762;;"Gent";"Gent"
25703;25763;;"Gent";"Gent"
25704;25764;;"Gent";"Gent"
25705;25765;"Bellegem";"Bellegem";"Gent"
25706;25766;;"Maldegem";"Gent"
25707;25767;"Houthem";"Houtem";"Gent"
25708;25768;;"Gent";"Gent"
25709;25769;;"Gent";"Gent"
25710;25770;;"Gent";"Gent"
25711;25771;;"Petegem (Deinze)";"Gent"
25712;25772;;"Knesselare";"Gent"
25713;25773;;"Slijpen";"Gent"
25714;25774;;"Gent";"Gent"
25715;25775;;"Gent";"Gent"
25716;25776;;"Gent";"Gent"
25717;25777;"St Denis";"Sint-Denijs";"Gent"
25718;25778;;"Houthem";"Gent"
25719;25779;;"Gent";"Gent"
25720;25780;;"Gent";"Gent"
25721;25781;;"Gent";"Gent"
25722;25782;;"Deinze";"Gent"
25723;25783;;"Aalst";"Gent"
25724;25784;;"Gent";"Gent"
25725;25785;;"Gent";"Gent"
25726;25786;;"Waarschoot";"Gent"
25727;25787;;"Gent";"Gent"
25728;25788;;"Gent";"Gent"
25729;25789;"Mont St Amand";"Sint-Amandsberg";"Gent"
25730;25790;;"Gent";"Gent"
25731;25791;;"Antwerpen";"Gent"
25732;25792;;"Lovendegem";"Gent"
25733;25793;;"Brugge";"Gent"
25734;25794;;"Baaigem";"Gent"
25735;25795;;"Melle";"Gent"
25736;25796;;"Snellegem";"Gent"
25737;25797;;"Gent";"Gent"
25738;25798;;"Gent";"Gent"
25739;25799;;"Gent";"Gent"
25740;25800;;"Gent";"Gent"
25741;25801;;"Dentergem";"Gent"
25742;25802;;"Gent";"Gent"
26573;26639;;"Gent";"Gent"
26574;26640;;"Landegem";"Gent"
26575;26641;;"Gent";"Gent"
26576;26642;;"Scheldewindeke";"Gent"
26577;26643;;"Zeveneken";"Gent"
26578;26644;;"Evergem";"Gent"
26579;26645;;"Hamme";"Gent"
26580;26646;"Sint Laurent";"Sint-Laureins";"Gent"
26581;26647;"Tubise";"Tubeke";"Gent"
26582;26648;;"Ledeberg";"Gent"
26583;26649;"Pamele";"Pamel";"Gent"
26584;26650;"Saffelaere";"Zaffelare";"Gent"
26585;26651;;"Pittem";"Gent"
26586;26652;;"Sint-Niklaas";"Gent"
26587;26653;;"Sint-Niklaas";"Gent"
26588;26654;;"Gent";"Gent"
26589;26655;;"Bassevelde";"Gent"
26590;26656;"Oost Eeklo";"Oosteeklo";"Gent"
26591;26657;"Munte";"Munte";"Gent"
26592;26658;;"Hansbeke";"Gent"
26593;26659;;"Eeklo";"Gent"
26594;26660;"Winkel";"Winkel";"Gent"
26595;26661;;"Evergem";"Gent"
26596;26662;;"Oosterzele";"Gent"
26597;26663;"Mullem";"Mullem";"Gent"
26598;26664;;"Machelen";"Gent"
26599;26665;"Sint Denis Westrem";"Sint-Denijs-Westrem";"Gent"
26600;26666;"Lembeke";"Lembeke";"Gent"
26601;26667;;"Merelbeke";"Gent"
26602;26668;;"Scheldewindeke";"Gent"
26603;26669;;"Gent";"Gent"
26604;26670;;"Gent";"Gent"
26605;26671;;"Gent";"Gent"
26606;26672;;"Gent";"Gent"
26607;26673;;"Beveren";"Gent"
26608;26674;;"Gent";"Gent"
26609;26675;;"Nevele";"Gent"
26610;26676;;"Gent";"Gent"
26611;26677;;"Bassevelde";"Gent"
26612;26678;;"Gent";"Gent"
26613;26679;;"Gent";"Gent"
26614;26680;;"Gent";"Gent"
26615;26681;;"Aalter";"Gent"
26616;26682;;"Gent";"Gent"
26617;26683;;"Oostakker";"Gent"
26618;26684;;"Maldegem";"Gent"
26619;26685;;"Maldegem";"Gent"
26620;26686;;"Maldegem";"Gent"
26621;26687;;"Moerbeke";"Gent"
26622;26688;"Munte";"Munte";"Gent"
26623;26689;;"Aalst";"Gent"
26624;26690;;"Lovendegem";"Gent"
26625;26691;;"Gent";"Gent"
26626;26692;;"Knesselare";"Gent"
26627;26693;;"Gent";"Gent"
26628;26694;;"Gent";"Gent"
26629;26695;;"Lovendegem";"Gent"
26630;26696;;"Olsene";"Gent"
26631;26697;;"Olsene";"Gent"
26632;26698;;"Olsene";"Gent"
26633;26699;;"Olsene";"Gent"
26634;26700;;"Kruishoutem";"Gent"
26635;26701;;"Nazareth";"Gent"
26636;26702;;"Deinze";"Gent"
26637;26703;;"Oosterzele";"Gent"
26638;26704;;"Merelbeke";"Gent"
26639;26705;"Auweghem";"Ouwegem";"Gent"
26640;26706;;"Kruishoutem";"Gent"
26641;26707;;"Gent";"Gent"
26642;26708;"Fresin (France)";"Frankrijk";"Gent"
26643;26709;"Gooris Audenhove";"Sint-Goriks-Oudenhove";"Gent"
26644;26710;;"Zwijnaarde";"Gent"
26645;26711;;"Deinze";"Gent"
26646;26712;;"Nazareth";"Gent"
26647;26713;;"Zelzate";"Gent"
26648;26714;;"Maldegem";"Gent"
26649;26715;;"Ruiselede";"Gent"
26650;26716;;"Gent";"Gent"
26651;26717;;"Eeklo";"Gent"
26652;26718;;"Kruishoutem";"Gent"
26653;26719;;"Gent";"Gent"
26654;26720;"Molenbeek St Jean";"Sint-Jans-Molenbeek";"Gent"
26655;26721;;"Gent";"Gent"
26656;26722;;"Brugge";"Gent"
25743;25803;;"Deerlijk";"Gent"
25744;25804;;"Wervik";"Gent"
25745;25805;;"Belsele";"Gent"
25746;25806;;"Antwerpen";"Gent"
25747;25807;;"Brugge";"Gent"
25748;25808;;"Gent";"Gent"
25749;25809;"Limbach";"Pruisen";"Gent"
25750;25810;;"Nevele";"Gent"
25751;25811;;"Gent";"Gent"
25752;25812;;"Gent";"Gent"
25753;25813;;"Gent";"Gent"
25754;25814;;"Leke";"Gent"
25755;25815;;"Deinze";"Gent"
25756;25816;;"Sleidinge";"Gent"
25757;25817;;"Gent";"Gent"
25758;25818;;"Mechelen";"Gent"
25759;25819;"Cologne";"Pruisen";"Gent"
25760;25820;;"Gent";"Gent"
25761;25821;;"Assenede";"Gent"
25762;25822;;"Gent";"Gent"
25763;25823;;"Gent";"Gent"
25764;25824;"Cologne";"Pruisen";"Gent"
25765;25825;;"Gent";"Gent"
25766;25826;;"Deinze";"Gent"
25767;25827;;"Oostende";"Gent"
25768;25828;;"Vlierzele";"Gent"
25769;25829;;"Merelbeke";"Gent"
25770;25830;;"Brugge";"Gent"
25771;25831;;"Oosterzele";"Gent"
25772;25832;;"Gent";"Gent"
25773;25833;"Stambruges (Hainaut)";"Stambruges";"Gent"
25774;25834;;"Gent";"Gent"
25775;25835;;"Heusden";"Gent"
25776;25836;;"Meigem";"Gent"
25777;25837;;"Gent";"Gent"
25778;25838;;"Waregem";"Gent"
25779;25839;;"Oostwinkel";"Gent"
25780;25840;;"Oostakker";"Gent"
25781;25841;;"Destelbergen";"Gent"
25782;25842;;"Lochristi";"Gent"
25783;25843;;"Lochristi";"Gent"
25784;25844;;"Brussel";"Gent"
25785;25845;;"Gontrode";"Gent"
25786;25849;;"Ledeberg";"Gent"
25787;25850;;"Merelbeke";"Gent"
